#SwissprotGeneID	Database_ID	E_value	Identity	Score	Annotation
T4_Unigene_BMK.52590	sp|Q6Z7V2|HS24M_ORYSJ	1.71284e-91	152/225(67.56)	276	24.1 kDa heat shock protein, mitochondrial OS=Oryza sativa subsp. japonica GN=HSP24.1 PE=2 SV=1
T4_Unigene_BMK.52596	sp|Q9FKW8|STR18_ARATH	3.12264e-23	55/115(47.83)	92	Thiosulfate sulfurtransferase 18 OS=Arabidopsis thaliana GN=STR18 PE=1 SV=1
T4_Unigene_BMK.52603	sp|Q9LPV8|ERF1Y_ARATH	7.50084e-24	38/67(56.72)	83	Eukaryotic peptide chain release factor subunit 1-2 OS=Arabidopsis thaliana GN=ERF1-2 PE=2 SV=1
T4_Unigene_BMK.52663	sp|Q84MA8|AZG2_ARATH	0	319/515(61.94)	635	Adenine/guanine permease AZG2 OS=Arabidopsis thaliana GN=AZG2 PE=2 SV=1
T4_Unigene_BMK.52781	sp|Q2IPZ7|IF2_ANADE	8.32559e-10	59/145(40.69)	65	Translation initiation factor IF-2 OS=Anaeromyxobacter dehalogenans (strain 2CP-C) GN=infB PE=3 SV=1
T4_Unigene_BMK.53185	sp|Q9ZPB7|AL7A1_MALDO	0	408/506(80.63)	849	Aldehyde dehydrogenase family 7 member A1 OS=Malus domestica PE=1 SV=3
T4_Unigene_BMK.54063	sp|P46637|ARGI1_ARATH	0	288/331(87.01)	580	Arginase OS=Arabidopsis thaliana GN=At4g08900 PE=2 SV=1
T4_Unigene_BMK.54206	sp|Q9SG80|ASD1_ARATH	5.22024e-30	63/124(50.81)	119	Alpha-L-arabinofuranosidase 1 OS=Arabidopsis thaliana GN=ASD1 PE=1 SV=1
T4_Unigene_BMK.54435	sp|P16577|UBC4_WHEAT	1.44146e-12	30/30(100.00)	65	Ubiquitin-conjugating enzyme E2-23 kDa OS=Triticum aestivum GN=UBC4 PE=1 SV=1
T4_Unigene_BMK.54447	sp|Q8W3K3|DRL8_ARATH	3.39881e-37	185/695(26.62)	155	Putative disease resistance protein At1g58400 OS=Arabidopsis thaliana GN=At1g58400 PE=3 SV=1
T4_Unigene_BMK.54988	sp|Q9LFE4|Y5673_ARATH	1.48456e-123	261/757(34.48)	399	WEB family protein At5g16730, chloroplastic OS=Arabidopsis thaliana GN=At5g16730 PE=1 SV=1
T4_Unigene_BMK.55020	sp|O80582|FBK46_ARATH	9.73431e-68	142/392(36.22)	229	F-box/kelch-repeat protein At2g44130 OS=Arabidopsis thaliana GN=At2g44130 PE=2 SV=2
T4_Unigene_BMK.55155	sp|Q9THX6|TL29_SOLLC	6.28487e-148	221/322(68.63)	431	Thylakoid lumenal 29 kDa protein, chloroplastic OS=Solanum lycopersicum GN=CLEB3J9 PE=3 SV=1
T4_Unigene_BMK.55163	sp|Q67UL3|PIN1C_ORYSJ	0	548/596(91.95)	1060	Probable auxin efflux carrier component 1c OS=Oryza sativa subsp. japonica GN=PIN1C PE=2 SV=1
T4_Unigene_BMK.55408	sp|Q7XIW5|CIPKT_ORYSJ	0	338/439(76.99)	659	CBL-interacting protein kinase 29 OS=Oryza sativa subsp. japonica GN=CIPK29 PE=2 SV=1
T4_Unigene_BMK.55659	sp|Q9STY6|RS202_ARATH	9.71401e-10	27/37(72.97)	59	40S ribosomal protein S20-2 OS=Arabidopsis thaliana GN=RPS20B PE=2 SV=1
T4_Unigene_BMK.55876	sp|Q8BTI8|SRRM2_MOUSE	3.37967e-23	138/433(31.87)	110	Serine/arginine repetitive matrix protein 2 OS=Mus musculus GN=Srrm2 PE=1 SV=3
T4_Unigene_BMK.56017	sp|P49572|TRPC_ARATH	2.53358e-139	211/328(64.33)	407	Indole-3-glycerol phosphate synthase, chloroplastic OS=Arabidopsis thaliana GN=At2g04400 PE=2 SV=2
T4_Unigene_BMK.56107	sp|B6DZD0|1FEH_TRIUA	0	507/587(86.37)	1039	Fructan 1-exohydrolase OS=Triticum urartu GN=1-FEH PE=3 SV=1
T4_Unigene_BMK.56290	sp|P08823|RUBA_WHEAT	0	541/542(99.82)	1021	RuBisCO large subunit-binding protein subunit alpha, chloroplastic (Fragment) OS=Triticum aestivum PE=1 SV=1
T4_Unigene_BMK.56951	sp|B5WWZ9|FAO2_LOTJA	0	404/749(53.94)	791	Long-chain-alcohol oxidase FAO2 OS=Lotus japonicus GN=FAO2 PE=2 SV=1
T4_Unigene_BMK.57250	sp|Q94A68|Y1669_ARATH	1.09273e-177	246/333(73.87)	506	Uncharacterized oxidoreductase At1g06690, chloroplastic OS=Arabidopsis thaliana GN=At1g06690 PE=1 SV=1
T4_Unigene_BMK.57269	sp|Q03200|LIRP1_ORYSJ	2.00362e-41	73/130(56.15)	141	Light-regulated protein OS=Oryza sativa subsp. japonica GN=LIR1 PE=2 SV=1
T4_Unigene_BMK.57683	sp|Q13439|GOGA4_HUMAN	5.37369e-70	392/1823(21.50)	266	Golgin subfamily A member 4 OS=Homo sapiens GN=GOLGA4 PE=1 SV=1
T4_Unigene_BMK.57710	sp|Q9ASS7|CAAT2_ARATH	0	424/625(67.84)	836	Cationic amino acid transporter 2, vacuolar OS=Arabidopsis thaliana GN=CAT2 PE=1 SV=1
T4_Unigene_BMK.57859	sp|Q2QM84|ARFY_ORYSJ	0	707/895(78.99)	1398	Auxin response factor 25 OS=Oryza sativa subsp. japonica GN=ARF25 PE=2 SV=1
T4_Unigene_BMK.57961	sp|Q9SG80|ASD1_ARATH	0	410/654(62.69)	847	Alpha-L-arabinofuranosidase 1 OS=Arabidopsis thaliana GN=ASD1 PE=1 SV=1
T4_Unigene_BMK.58010	sp|Q9ZPR0|COQ4_ARATH	2.50687e-123	171/217(78.80)	366	Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial OS=Arabidopsis thaliana GN=At2g03690 PE=2 SV=1
T4_Unigene_BMK.58312	sp|P50160|TS2_MAIZE	1.62738e-79	139/287(48.43)	250	Sex determination protein tasselseed-2 OS=Zea mays GN=TS2 PE=2 SV=1
T4_Unigene_BMK.58386	sp|Q09893|YAI5_SCHPO	1.24166e-21	79/249(31.73)	96	Uncharacterized protein C24B11.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPAC24B11.05 PE=3 SV=1
T4_Unigene_BMK.58716	sp|Q6ZQP7|YV021_HUMAN	4.31764e-15	61/157(38.85)	76	Uncharacterized protein LOC284861 OS=Homo sapiens PE=2 SV=1
T4_Unigene_BMK.58749	sp|Q84S18|CSLF8_ORYSJ	0	442/653(67.69)	907	Probable mixed-linked glucan synthase 8 OS=Oryza sativa subsp. japonica GN=CSFL8 PE=2 SV=1
T4_Unigene_BMK.58859	sp|Q94AH8|TPS6_ARATH	0	599/878(68.22)	1228	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 6 OS=Arabidopsis thaliana GN=TPS6 PE=1 SV=2
T4_Unigene_BMK.59262	sp|Q66GQ2|Y5162_ARATH	1.3241e-20	74/289(25.61)	100	Uncharacterized protein At5g41620 OS=Arabidopsis thaliana GN=At5g41620 PE=1 SV=2
T4_Unigene_BMK.59440	sp|F4JGP4|ATK5_ARATH	0	440/805(54.66)	805	Kinesin-5 OS=Arabidopsis thaliana GN=ATK5 PE=2 SV=1
T4_Unigene_BMK.59999	sp|Q939N5|GSPB_STRGN	8.45379e-40	173/635(27.24)	160	Platelet binding protein GspB OS=Streptococcus gordonii GN=gspB PE=1 SV=1
T4_Unigene_BMK.60173	sp|Q9LZW3|PUB16_ARATH	1.77559e-138	206/401(51.37)	365	U-box domain-containing protein 16 OS=Arabidopsis thaliana GN=PUB16 PE=2 SV=1
T4_Unigene_BMK.60446	sp|A2XQV4|ETFB_ORYSI	6.96479e-49	91/104(87.50)	172	Electron transfer flavoprotein subunit beta, mitochondrial OS=Oryza sativa subsp. indica GN=ETFB PE=2 SV=1
T4_Unigene_BMK.60769	sp|Q6CQE5|TAR1_KLULA	2.04247e-20	47/88(53.41)	91	Protein TAR1 OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) GN=TAR1-A PE=4 SV=2
T4_Unigene_BMK.60834	sp|Q10QA5|D14_ORYSJ	0	276/318(86.79)	529	Probable strigolactone esterase D14 OS=Oryza sativa subsp. japonica GN=D14 PE=1 SV=1
T4_Unigene_BMK.60843	sp|P27665|PSBO_WHEAT	0	313/328(95.43)	604	Oxygen-evolving enhancer protein 1, chloroplastic OS=Triticum aestivum GN=PSBO PE=1 SV=1
T4_Unigene_BMK.60861	sp|O65091|NLTP4_ORYSJ	1.07708e-48	82/121(67.77)	160	Non-specific lipid-transfer protein 4 OS=Oryza sativa subsp. japonica GN=Os12g0114500 PE=2 SV=2
T4_Unigene_BMK.60933	sp|P36886|PSAK_HORVU	5.39099e-81	124/131(94.66)	243	Photosystem I reaction center subunit psaK, chloroplastic OS=Hordeum vulgare GN=PSAK PE=1 SV=1
T4_Unigene_BMK.61003	sp|P84968|DEF2_TRIKH	1.46182e-23	37/49(75.51)	92	Defensin Tk-AMP-D2 OS=Triticum kiharae PE=1 SV=1
T4_Unigene_BMK.61369	sp|Q5MAU8|PPA27_ARATH	0	390/614(63.52)	833	Probable inactive purple acid phosphatase 27 OS=Arabidopsis thaliana GN=PAP27 PE=2 SV=1
T4_Unigene_BMK.61526	sp|P01053|ICI2_HORVU	6.64798e-16	33/63(52.38)	72	Subtilisin-chymotrypsin inhibitor-2A OS=Hordeum vulgare PE=1 SV=2
T4_Unigene_BMK.61758	sp|Q40024|BADH_HORVU	0	477/506(94.27)	953	Betaine aldehyde dehydrogenase OS=Hordeum vulgare PE=2 SV=1
T4_Unigene_BMK.61817	sp|P13192|PSAF_HORVU	4.7705e-155	226/235(96.17)	440	Photosystem I reaction center subunit III, chloroplastic OS=Hordeum vulgare GN=PSAF PE=1 SV=2
T4_Unigene_BMK.62089	sp|Q06378|GLNA3_HORVU	0	341/356(95.79)	716	Glutamine synthetase OS=Hordeum vulgare PE=2 SV=1
T4_Unigene_BMK.62091	sp|Q9LHE3|ASPG2_ARATH	9.29828e-54	120/410(29.27)	194	Protein ASPARTIC PROTEASE IN GUARD CELL 2 OS=Arabidopsis thaliana GN=ASPG2 PE=2 SV=1
T4_Unigene_BMK.62275	sp|Q9M0U7|FB221_ARATH	5.74726e-50	108/261(41.38)	177	Putative F-box protein At4g05475 OS=Arabidopsis thaliana GN=At4g05475 PE=4 SV=2
T4_Unigene_BMK.62542	sp|Q9C7F7|UGPI5_ARATH	3.05986e-32	64/173(36.99)	122	Uncharacterized GPI-anchored protein At1g27950 OS=Arabidopsis thaliana GN=At1g27950 PE=1 SV=1
T4_Unigene_BMK.62550	sp|Q9ST69|RR5_SPIOL	1.09224e-96	175/326(53.68)	296	30S ribosomal protein S5, chloroplastic OS=Spinacia oleracea GN=rps5 PE=1 SV=1
T4_Unigene_BMK.62652	sp|O65282|CH10C_ARATH	1.51447e-109	157/214(73.36)	320	20 kDa chaperonin, chloroplastic OS=Arabidopsis thaliana GN=CPN21 PE=1 SV=2
T4_Unigene_BMK.62697	sp|Q9M5X6|NLTP_PYRCO	4.54696e-19	40/90(44.44)	78	Non-specific lipid-transfer protein OS=Pyrus communis PE=1 SV=1
T4_Unigene_BMK.62827	sp|Q9LKJ3|PHSH_WHEAT	0	822/832(98.80)	1670	Alpha-glucan phosphorylase, H isozyme OS=Triticum aestivum PE=2 SV=1
T4_Unigene_BMK.62854	sp|B9DFI7|PMT2_ARATH	0	455/609(74.71)	976	Probable methyltransferase PMT2 OS=Arabidopsis thaliana GN=At1g26850 PE=1 SV=2
T4_Unigene_BMK.62857	sp|Q8LPF3|PME68_ARATH	3.73642e-112	158/197(80.20)	346	Probable pectinesterase 68 OS=Arabidopsis thaliana GN=PME68 PE=2 SV=1
T4_Unigene_BMK.63062	sp|Q69VR7|PPT1_ORYSJ	0	338/415(81.45)	623	Phosphoenolpyruvate/phosphate translocator 1, chloroplastic OS=Oryza sativa subsp. japonica GN=PPT1 PE=2 SV=1
T4_Unigene_BMK.63316	sp|P13564|GLNA2_HORVU	0	405/414(97.83)	841	Glutamine synthetase leaf isozyme, chloroplastic OS=Hordeum vulgare PE=2 SV=2
T4_Unigene_BMK.64715	sp|Q6S6W0|GP2_EHV1V	2.94904e-07	30/85(35.29)	49	Glycoprotein gp2 OS=Equine herpesvirus 1 (strain V592) GN=71 PE=3 SV=1
T4_Unigene_BMK.64989	sp|P28968|GP2_EHV1B	6.81677e-24	100/346(28.90)	110	Glycoprotein gp2 OS=Equine herpesvirus 1 (strain Ab4p) GN=EUs4 PE=4 SV=1
T4_Unigene_BMK.65296	sp|Q46036|BLC_CITFR	2.93077e-19	60/151(39.74)	87	Outer membrane lipoprotein blc OS=Citrobacter freundii PE=3 SV=1
T4_Unigene_BMK.65303	sp|Q9FXJ2|GDL7_ARATH	2.05187e-83	151/363(41.60)	265	GDSL esterase/lipase At1g28580 OS=Arabidopsis thaliana GN=At1g28580 PE=2 SV=1
T4_Unigene_BMK.76	sp|Q8T4N5|TSEP_GLOPP	1.08325e-73	90/129(69.77)	226	Protein TsetseEP OS=Glossina palpalis palpalis PE=4 SV=1
T4_Unigene_BMK.8664	sp|Q9LS44|PCR4_ARATH	4.3307e-13	27/46(58.70)	66	Protein PLANT CADMIUM RESISTANCE 4 OS=Arabidopsis thaliana GN=PCR4 PE=3 SV=1
T4_Unigene_BMK.918	sp|P14928|LEA1_HORVU	1.75356e-32	72/166(43.37)	121	ABA-inducible protein PHV A1 OS=Hordeum vulgare GN=HVA1 PE=2 SV=1
T1_Unigene_BMK.29104	sp|P10978|POLX_TOBAC	1.40679e-18	76/273(27.84)	93	Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum PE=2 SV=1
T1_Unigene_BMK.31446	sp|Q9FRV1|CHIA_SECCE	0	238/320(74.38)	514	Basic endochitinase A OS=Secale cereale GN=rsca PE=1 SV=1
T1_Unigene_BMK.315	sp|Q01482|WIR1A_WHEAT	3.26649e-58	88/88(100.00)	180	Protein WIR1A OS=Triticum aestivum GN=WIR1A PE=4 SV=1
T1_Unigene_BMK.31871	sp|Q9LK03|PERK2_ARATH	6.24973e-15	60/150(40.00)	78	Proline-rich receptor-like protein kinase PERK2 OS=Arabidopsis thaliana GN=PERK2 PE=2 SV=3
